Wall time,Step,Value
1680609137.956846,9,2.2981693744659424
1680609139.523197,9,2.306459665298462
1680609141.7857106,9,2.3046185970306396
1680609143.4820826,9,2.3022305965423584
1680609144.1762502,9,2.3044991493225098
1680609144.406299,9,2.2981667518615723
1680609147.9610941,10,2.2991316318511963
1680609148.8953054,10,2.303466558456421
1680609149.8275263,10,2.304617166519165
1680609151.5599172,10,2.304360866546631
1680609153.6263838,10,2.301124334335327
1680609156.900123,10,2.3113017082214355
1680609157.932416,10,2.3028337955474854
1680609158.0983932,10,2.297757148742676
1680609160.4969244,11,2.30306077003479
1680609160.9380348,11,2.296611785888672
1680609161.0040493,11,2.298285484313965
1680609163.7036543,11,2.3013792037963867
1680609166.783927,11,2.308246374130249
1680609167.3567622,11,2.3050537109375
1680609168.0560708,11,2.2989423274993896
1680609171.3208015,11,2.3017654418945312
1680609172.5200796,11,2.2996785640716553
1680609172.6551068,11,2.304013252258301
1680609172.9201589,11,2.2995777130126953
1680609176.6520123,12,2.303457736968994
1680609177.1191177,12,2.297369956970215
1680609178.3854039,12,2.2987558841705322
1680609178.8495083,12,2.3037259578704834
1680609180.0257633,12,2.2998766899108887
1680609181.8531864,12,2.3009822368621826
1680609182.0892398,12,2.302485942840576
1680609182.166254,12,2.301159143447876
1680609184.1467044,12,2.3021464347839355
1680609184.196713,12,2.3015692234039307
1680609185.643039,13,2.3012492656707764
1680609186.4302177,13,2.3065383434295654
1680609189.429556,13,2.3089113235473633
1680609191.9651287,13,2.3001623153686523
1680609192.401227,13,2.3009188175201416
1680609192.786314,13,2.304009437561035
1680609194.545711,13,2.3077783584594727
1680609197.34034,14,2.3053882122039795
1680609198.2315433,14,2.3020427227020264
1680609201.341243,14,2.2966301441192627
1680609201.708329,14,2.302570343017578
1680609202.8345828,14,2.2998313903808594
1680609205.1451044,14,2.3028464317321777
1680609205.608209,14,2.300126075744629
1680609205.6882288,14,2.3002724647521973
1680609206.7384531,14,2.3053181171417236
1680609206.9645052,15,2.3042426109313965
1680609207.9567397,15,2.3063411712646484
1680609208.5209079,15,2.297214984893799
1680609210.3793383,15,2.298046112060547
1680609210.9824224,15,2.3067424297332764
1680609214.168142,15,2.2959611415863037
1680609214.4762113,15,2.29971981048584
1680609216.4146488,15,2.2989161014556885
1680609216.7667286,15,2.3086140155792236
1680609216.9317656,15,2.2994918823242188
1680609217.3378496,15,2.2966549396514893
1680609219.0052338,16,2.3073203563690186
1680609219.6243732,16,2.304811716079712
1680609219.7594223,16,2.303943634033203
1680609221.4417815,16,2.304415464401245
1680609222.0309083,16,2.3046329021453857
1680609225.0916078,16,2.301994562149048
1680609226.522931,16,2.30497145652771
1680609227.3593194,16,2.3034393787384033
1680609228.7184267,17,2.3031740188598633
1680609229.660639,17,2.3033413887023926
1680609229.7346501,17,2.3017051219940186
1680609230.0417254,17,2.298921585083008
1680609230.8729138,17,2.3042609691619873
1680609233.432485,17,2.3023746013641357
1680609233.6515405,17,2.3005483150482178
1680609234.0536315,17,2.298274040222168
1680609236.4711778,17,2.3051536083221436
1680609237.1573308,17,2.3068292140960693
1680609237.7504668,17,2.304537057876587
1680609240.1950185,18,2.304894208908081
1680609240.4070666,18,2.302135467529297
1680609241.4913106,18,2.3063740730285645
1680609243.7578156,18,2.29970383644104
1680609245.4632075,18,2.3046793937683105
1680609246.1893716,18,2.298638105392456
1680609246.2143772,18,2.302211046218872
1680609246.7034874,18,2.301579475402832
1680609247.2916205,18,2.3073067665100098
1680609247.852936,18,2.3004753589630127
1680609249.3350816,19,2.301280975341797
1680609249.6391506,19,2.2993204593658447
1680609249.733172,19,2.299787759780884
1680609250.1943378,19,2.3039159774780273
1680609251.216507,19,2.298927068710327
1680609256.6487224,19,2.293164014816284
1680609256.7947636,19,2.3035085201263428
1680609258.4651427,19,2.302903413772583
1680609259.2043097,19,2.3034791946411133
1680609259.4703698,19,2.3073134422302246
1680609260.4795983,20,2.3030877113342285
1680609262.3169975,20,2.3050954341888428
1680609263.0991654,20,2.30340313911438
1680609264.5505018,20,2.3054473400115967
1680609265.4657059,20,2.302926540374756
1680609266.527949,20,2.299567222595215
1680609269.4860544,20,2.301342248916626
1680609270.4078145,21,2.301595687866211
1680609270.5668633,21,2.2989723682403564
1680609272.4862945,21,2.2946481704711914
1680609273.543533,21,2.304776668548584
1680609274.298704,21,2.300973415374756
1680609274.4357338,21,2.300274133682251
1680609274.6727872,21,2.3026418685913086
1680609277.0563254,21,2.3036980628967285
1680609277.1323433,21,2.3015594482421875
1680609277.851506,21,2.3009586334228516
1680609278.1175656,21,2.3012583255767822
1680609279.782942,21,2.2993600368499756
1680609280.835168,21,2.3107218742370605
1680609281.8884165,22,2.302954912185669
1680609283.765841,22,2.3023171424865723
1680609287.7567534,22,2.306356191635132
1680609287.8557642,22,2.3034355640411377
1680609289.7161849,22,2.2948007583618164
1680609290.5834067,22,2.298902750015259
1680609290.6834745,22,2.3058152198791504
1680609291.3825607,22,2.304213047027588
1680609291.6156135,22,2.3058340549468994
1680609293.5400367,23,2.3026785850524902
1680609293.743083,23,2.3049392700195312
1680609295.6075149,23,2.303844928741455
1680609300.382593,23,2.3020896911621094
1680609300.5456295,23,2.3016278743743896
1680609301.186764,23,2.3050947189331055
1680609302.596092,23,2.3078930377960205
1680609303.4432838,23,2.3013341426849365
1680609305.1366656,24,2.3022549152374268
1680609305.2136807,24,2.307645797729492
1680609305.7338004,24,2.301884889602661
1680609306.612999,24,2.295286178588867
1680609308.753483,24,2.3082616329193115
1680609308.943515,24,2.300793409347534
1680609309.300596,24,2.3005263805389404
1680609310.8939548,24,2.307643413543701
1680609311.6930144,24,2.3021795749664307
1680609312.2997887,24,2.3036985397338867
1680609312.7809064,24,2.301013231277466
1680609314.6073112,24,2.3092117309570312
1680609316.6477807,25,2.3010482788085938
1680609318.394174,25,2.3001208305358887
1680609320.1385682,25,2.3070452213287354
1680609322.4194813,25,2.3010313510894775
1680609323.101635,25,2.3019051551818848
1680609325.2701166,26,2.29866886138916
1680609328.1637783,26,2.2987279891967773
1680609328.3508205,26,2.3014843463897705
1680609331.3534954,26,2.3047232627868652
1680609331.4375198,26,2.3005385398864746
1680609332.0506594,26,2.30483078956604
1680609333.625383,26,2.3060872554779053
1680609333.8934433,26,2.2984046936035156
1680609334.8096497,26,2.307136297225952
1680609337.094166,27,2.305673122406006
1680609337.5412672,27,2.3016510009765625
1680609337.9243536,27,2.3019859790802
1680609338.347446,27,2.299886465072632
1680609338.7855499,27,2.3009862899780273
1680609339.8647888,27,2.299074649810791
1680609341.0270536,27,2.303421974182129
1680609341.0520568,27,2.3059475421905518
1680609341.6061847,27,2.300631523132324
1680609342.584406,27,2.2993483543395996
1680609343.3625817,27,2.2982075214385986
1680609343.6326423,27,2.3072426319122314
1680609345.1239796,27,2.303783655166626
1680609345.200996,27,2.305973768234253
1680609346.1152,27,2.304598331451416
1680609346.221227,27,2.303449869155884
1680609346.8323643,28,2.293708086013794
1680609346.986399,28,2.3050079345703125
1680609347.0394096,28,2.3032820224761963
1680609348.099651,28,2.3048596382141113
1680609348.2656798,28,2.3010334968566895
1680609348.614757,28,2.304271936416626
1680609348.7417958,28,2.3019537925720215
1680609350.4561734,28,2.302882194519043
1680609350.9492912,28,2.3043406009674072
1680609351.2023516,28,2.3004627227783203
1680609353.005818,28,2.302511215209961
1680609353.0647721,28,2.3070566654205322
1680609353.0947785,28,2.2995059490203857
1680609354.8901842,28,2.3028182983398438
1680609359.9223313,29,2.3085873126983643
1680609361.6487105,29,2.3036370277404785
1680609362.3008542,29,2.3029274940490723
1680609363.3340876,29,2.303720235824585
1680609363.633313,29,2.3055763244628906
1680609364.1992862,29,2.304767370223999
1680609364.7664144,29,2.30644154548645
1680609365.799637,29,2.3049752712249756
1680609367.4990282,29,2.299251079559326
1680609368.2582026,29,2.3071236610412598
1680609368.725308,29,2.299067258834839
1680609371.1838603,30,2.3005993366241455
1680609374.9767091,30,2.3051300048828125
1680609377.5773065,30,2.308493137359619
1680609377.695333,30,2.3024091720581055
1680609378.6705537,30,2.3040499687194824
1680609379.4717336,30,2.2995657920837402
1680609382.130334,31,2.3054492473602295
1680609382.8414922,31,2.3037288188934326
1680609382.9605215,31,2.307162046432495
1680609383.439627,31,2.303581476211548
1680609384.5978916,31,2.303145170211792
1680609386.3952975,31,2.2999022006988525
1680609386.4853075,31,2.301546573638916
1680609386.9744282,31,2.3082656860351562
1680609389.8960874,31,2.3000879287719727
1680609391.321409,31,2.3079686164855957
1680609393.810972,32,2.3059825897216797
1680609396.908671,32,2.303116798400879
1680609397.6418366,32,2.3031857013702393
1680609399.2531998,32,2.298936367034912
1680609400.5214865,32,2.3003687858581543
1680609402.4319086,32,2.300515651702881
1680609402.940032,32,2.2987332344055176
1680609404.158305,33,2.2989513874053955
1680609406.2857783,33,2.302828788757324
1680609406.7438912,33,2.3033900260925293
1680609407.4640543,33,2.3059141635894775
1680609408.114193,33,2.306278705596924
1680609408.4358857,33,2.3048155307769775
1680609408.85198,33,2.302368640899658
1680609408.957004,33,2.3050296306610107
1680609409.4101548,33,2.2999746799468994
1680609410.3583663,33,2.2997374534606934
1680609411.3976052,33,2.3035829067230225
1680609412.2677972,33,2.306993246078491
1680609415.1484408,34,2.299755811691284
1680609416.6387844,34,2.305018901824951
1680609416.7698138,34,2.299680709838867
1680609417.3159397,34,2.3035004138946533
1680609418.5922253,34,2.307081699371338
1680609419.4134114,34,2.3044815063476562
1680609420.5326633,34,2.303551435470581
1680609422.0059962,34,2.303389549255371
1680609422.6121254,34,2.3012475967407227
1680609424.2315016,34,2.301091194152832
1680609424.311519,34,2.3031225204467773
1680609426.0639126,35,2.3030998706817627
1680609426.8810995,35,2.3068687915802
1680609427.8963184,35,2.303351879119873
1680609428.9485824,35,2.301079273223877
1680609429.6477246,35,2.3043384552001953
1680609430.1419067,35,2.3021535873413086
1680609432.4243517,35,2.3016116619110107
1680609433.0314884,35,2.3035168647766113
1680609433.7366476,35,2.299304723739624
1680609436.3762329,36,2.3047170639038086
1680609440.3471396,36,2.300875186920166
1680609442.1115286,36,2.301677942276001
1680609442.2955773,36,2.298450231552124
1680609442.5296307,36,2.299715757369995
1680609442.984736,36,2.302812337875366
1680609443.3148096,36,2.299262046813965
1680609443.4718428,36,2.2992615699768066
1680609445.071196,36,2.299960136413574
1680609446.4035072,36,2.3054566383361816
1680609447.7818706,37,2.306018352508545
1680609448.8811295,37,2.3010776042938232
1680609449.619234,37,2.2991716861724854
1680609449.7112548,37,2.304572105407715
1680609452.095783,37,2.3079421520233154
1680609452.2838354,37,2.2961173057556152
1680609453.2471972,37,2.2998716831207275
1680609453.5351448,37,2.3044683933258057
1680609453.6631434,37,2.304487705230713
1680609453.8552082,37,2.3011844158172607
1680609456.9028785,37,2.2957916259765625
1680609456.9258804,37,2.305818557739258
1680609457.1129255,37,2.3066670894622803
1680609457.2059362,37,2.299898147583008
1680609457.6110382,37,2.3029043674468994
1680609459.202387,38,2.3006796836853027
1680609459.7075493,38,2.3063580989837646
1680609460.6047034,38,2.297713279724121
1680609463.2133029,38,2.302917242050171
1680609464.8586745,38,2.2990543842315674
1680609466.127958,38,2.3015670776367188
1680609467.2852197,38,2.304983615875244
1680609467.776333,38,2.3020739555358887
1680609469.637753,39,2.2996044158935547
1680609471.3321357,39,2.3088042736053467
1680609472.046297,39,2.305964469909668
1680609476.0157633,39,2.3010404109954834
1680609476.0687768,39,2.303356647491455
1680609476.9209716,39,2.301354169845581
1680609477.7681606,39,2.3010852336883545
1680609479.439537,39,2.2943575382232666
1680609483.8245285,40,2.298586368560791
1680609484.5956936,40,2.303030490875244
1680609484.9047616,40,2.3039257526397705
1680609486.1460521,40,2.3095624446868896
1680609486.217068,40,2.2978341579437256
1680609490.221289,40,2.303161382675171
1680609490.5893688,40,2.302220344543457
1680609493.6670566,41,2.302194595336914
1680609494.3212204,41,2.3082618713378906
1680609498.1720738,41,2.3026046752929688
1680609500.3435643,41,2.2996773719787598
1680609501.0167263,41,2.303405523300171
1680609501.5448349,41,2.2990899085998535
1680609502.982378,41,2.2985424995422363
1680609504.0556207,42,2.301389217376709
1680609506.1470928,42,2.3030827045440674
1680609507.914492,42,2.3028969764709473
1680609508.7806873,42,2.3005075454711914
1680609508.9468966,42,2.299586772918701
1680609510.980181,42,2.3019309043884277
1680609511.837377,42,2.3003268241882324
1680609513.16377,42,2.3028104305267334
1680609514.8140473,42,2.299384832382202
1680609514.8400552,42,2.3004584312438965
1680609515.8692877,43,2.3044981956481934
1680609516.298746,43,2.302510976791382
1680609517.5976777,43,2.301701307296753
1680609522.4797647,43,2.2987585067749023
1680609523.3349583,43,2.301053762435913
1680609524.2961643,43,2.307645797729492
1680609526.0105526,43,2.3017218112945557
1680609526.3106697,43,2.303832769393921
1680609527.4349334,44,2.303795576095581
1680609527.6809726,44,2.300302267074585
1680609528.4541779,44,2.299787998199463
1680609529.0142372,44,2.297691583633423
1680609529.076302,44,2.3007986545562744
1680609529.841424,44,2.307460069656372
1680609529.8674326,44,2.304802179336548
1680609529.8934517,44,2.2996950149536133
1680609529.9714463,44,2.302339792251587
1680609530.4915714,44,2.3040740489959717
1680609531.4379644,44,2.3060412406921387
1680609532.2709725,44,2.3023622035980225
1680609533.3922286,44,2.301165819168091
1680609533.6922965,44,2.307344436645508
1680609536.3979192,44,2.3033599853515625
1680609536.835006,44,2.306370973587036
1680609537.7422109,44,2.2989590167999268
1680609537.9612606,44,2.2964792251586914
1680609537.986255,44,2.3004345893859863
1680609538.9116845,45,2.3018534183502197
1680609539.8666909,45,2.3058393001556396
1680609542.099773,45,2.298710584640503
1680609543.7151377,45,2.2985877990722656
1680609544.815386,45,2.300023078918457
1680609546.081672,45,2.3001551628112793
1680609549.781507,45,2.306765079498291
1680609550.6136842,45,2.3057518005371094
1680609550.7137175,45,2.3060619831085205
1680609551.0117745,46,2.3054940700531006
1680609551.9470198,46,2.2978415489196777
1680609553.1132596,46,2.3033647537231445
1680609553.5123498,46,2.2997162342071533
1680609555.6458316,46,2.302178382873535
1680609556.2121747,46,2.2995834350585938
1680609558.47864,46,2.303110361099243
1680609559.2106364,46,2.3066983222961426
1680609560.2338564,46,2.2962613105773926
1680609561.5031502,46,2.302671194076538
1680609564.940177,47,2.301454782485962
1680609564.9651825,47,2.3058817386627197
1680609567.2546995,47,2.3039615154266357
1680609568.4019585,47,2.3025574684143066
1680609572.0267763,47,2.306419610977173
1680609572.243826,47,2.2999801635742188
1680609576.2117188,48,2.300049304962158
1680609577.7790759,48,2.3051857948303223
1680609579.9315615,48,2.2990684509277344
1680609580.5647044,48,2.3000667095184326
1680609580.731739,48,2.297564744949341
1680609581.497915,48,2.3004744052886963
1680609582.230104,48,2.3038675785064697
1680609582.923237,48,2.3009772300720215
1680609585.1897485,48,2.2955844402313232
1680609586.958203,49,2.3026838302612305
1680609588.8885837,49,2.303070545196533
1680609590.3549154,49,2.2983667850494385
1680609591.3211331,49,2.298917770385742
1680609596.6885161,49,2.307163715362549
1680609597.0974345,49,2.306572675704956
1680609597.1764524,49,2.301814079284668
1680609597.781592,49,2.3019185066223145
1680609597.9806364,49,2.307281255722046
1680609599.2259176,50,2.3025240898132324
1680609599.6120048,50,2.3016669750213623
1680609600.809272,50,2.301194667816162
1680609601.1793585,50,2.3016436100006104
1680609601.458422,50,2.296160936355591
1680609602.8957462,50,2.3004775047302246
1680609603.1758423,50,2.306065082550049
1680609603.3308449,50,2.304935932159424
1680609604.8591814,50,2.299023151397705
1680609605.5803494,50,2.3041234016418457
1680609606.2585027,50,2.2978672981262207
1680609608.3789847,50,2.305370569229126
1680609609.0531368,50,2.3003625869750977
1680609610.0813687,51,2.303481101989746
1680609610.6154892,51,2.2982754707336426
1680609610.8355417,51,2.29917311668396
1680609612.0998244,51,2.3002519607543945
1680609612.6759546,51,2.300222396850586
1680609612.867989,51,2.302805185317993
1680609612.9640198,51,2.30072283744812
1680609615.1465025,51,2.3019633293151855
1680609615.1715076,51,2.296928644180298
1680609615.2205188,51,2.3037612438201904
1680609616.320778,51,2.3031818866729736
1680609617.1289594,51,2.303865909576416
1680609617.8571198,51,2.3024392127990723
1680609617.9341416,51,2.304002046585083
1680609618.0611675,51,2.3004112243652344
1680609619.5234997,51,2.3025457859039307
1680609619.935593,51,2.3020310401916504
1680609620.1696355,52,2.3047666549682617
1680609620.223648,52,2.30292010307312
1680609621.5349548,52,2.3002982139587402
1680609623.0893185,52,2.2972402572631836
1680609624.4636157,52,2.3002359867095947
1680609625.7440708,52,2.3058958053588867
1680609626.1519973,52,2.2989165782928467
1680609626.1830451,52,2.3016369342803955
1680609626.8741603,52,2.3050360679626465
1680609627.0321958,52,2.3035178184509277
1680609627.3832746,52,2.304507255554199
1680609630.1839044,52,2.2962169647216797
1680609630.7420335,52,2.2977917194366455
1680609632.6005082,53,2.297180652618408
1680609632.6794598,53,2.3063926696777344
1680609632.705725,53,2.3033509254455566
1680609634.1151707,53,2.3048441410064697
1680609634.8543372,53,2.299546480178833
1680609636.6687517,53,2.304858922958374
1680609639.0252879,53,2.3066611289978027
1680609640.3395755,53,2.3019790649414062
1680609640.6046412,53,2.301483631134033
1680609641.6718829,53,2.297272205352783
1680609642.1039834,53,2.300464153289795
1680609644.2384558,54,2.3038063049316406
1680609646.403945,54,2.299468994140625
1680609647.1701293,54,2.303818702697754
1680609649.9767585,54,2.3019514083862305
1680609650.079675,54,2.3032870292663574
1680609650.246282,54,2.3051326274871826
1680609652.4819422,54,2.3037896156311035
1680609653.0810778,54,2.2991912364959717
1680609655.5876627,54,2.3053412437438965
1680609656.8799412,55,2.304368019104004
1680609656.913952,55,2.3010060787200928
1680609662.1451328,55,2.3013222217559814
1680609663.545441,55,2.3089747428894043
1680609663.5774565,55,2.3033342361450195
1680609665.7449367,55,2.298586130142212
1680609665.9439907,55,2.29964542388916
1680609666.6111412,55,2.306666135787964
1680609666.811178,55,2.3017241954803467
1680609667.511336,55,2.306393623352051
1680609667.7103896,55,2.3006370067596436
1680609669.712838,56,2.2985763549804688
1680609671.5862556,56,2.2967307567596436
1680609672.3264225,56,2.3015778064727783
1680609672.4884593,56,2.301938056945801
1680609678.9099104,56,2.302750825881958
1680609679.7290947,56,2.3037002086639404
1680609680.1561995,56,2.3008065223693848
1680609681.0514016,56,2.3029913902282715
1680609681.279443,57,2.305513620376587
1680609681.8065636,57,2.30623459815979
1680609682.071849,57,2.3023276329040527
1680609682.5389552,57,2.3023805618286133
1680609683.4661636,57,2.3027570247650146
1680609685.764683,57,2.30198335647583
1680609685.864706,57,2.3020009994506836
1680609687.2650223,57,2.302612543106079
1680609688.4302852,57,2.303816080093384
1680609689.6315475,57,2.2985284328460693
1680609691.8560307,57,2.298799753189087
1680609692.2321153,57,2.298708438873291
1680609695.4648454,58,2.3011727333068848
1680609695.6878958,58,2.302564859390259
1680609696.073983,58,2.299976110458374
1680609697.7183433,58,2.304234743118286
1680609698.1084423,58,2.304731845855713
1680609701.1131098,58,2.3055882453918457
1680609701.2121432,58,2.298863410949707
1680609705.1880395,59,2.2999234199523926
1680609705.296064,59,2.297050952911377
1680609705.3220713,59,2.308333158493042
1680609705.7691715,59,2.3035340309143066
1680609706.4413128,59,2.302513360977173
1680609706.7313857,59,2.305492877960205
1680609706.861418,59,2.306161880493164
1680609706.9884467,59,2.299455404281616
1680609707.88765,59,2.3007192611694336
1680609708.1427066,59,2.3028225898742676
1680609708.8179266,59,2.3008646965026855
1680609709.881165,59,2.302523374557495
1680609710.4245882,59,2.2989797592163086
1680609711.8716133,59,2.2953686714172363
1680609712.5967774,59,2.2960410118103027
1680609713.1769085,59,2.3025686740875244
1680609713.606081,59,2.3023903369903564
1680609714.626282,59,2.3054237365722656
1680609718.2570455,60,2.302544116973877
1680609719.6163597,60,2.3050460815429688
1680609721.611815,60,2.303391218185425
1680609721.8818748,60,2.302271842956543
1680609722.4227893,60,2.3000075817108154
1680609724.0441582,60,2.299729824066162
1680609724.381232,60,2.302894353866577
1680609725.3464515,60,2.302680492401123
1680609725.8755689,60,2.302933931350708
1680609726.1676252,60,2.305354118347168
1680609728.79223,61,2.297731876373291
1680609732.3850389,61,2.301136016845703
1680609733.411261,61,2.299679756164551
1680609734.218453,61,2.301717758178711
1680609735.2596903,61,2.302300214767456
1680609736.518972,61,2.298511266708374
1680609737.787259,62,2.3029167652130127
1680609737.8392706,62,2.2995693683624268
1680609738.0463169,62,2.300114393234253
1680609738.8224897,62,2.2997806072235107
1680609739.427626,62,2.2981247901916504
1680609739.789713,62,2.3008248805999756
1680609741.3110538,62,2.3015801906585693
1680609743.8606308,62,2.3050873279571533
1680609744.9998899,62,2.3013594150543213
1680609745.0959096,62,2.2992067337036133
1680609746.6372595,62,2.2997727394104004
1680609747.8345175,63,2.304265022277832
1680609748.6767144,63,2.3024938106536865
1680609749.3438566,63,2.304100751876831
1680609749.5669153,63,2.3012468814849854
1680609752.627607,63,2.3011269569396973
1680609753.4207895,63,2.3013112545013428
1680609754.0069213,63,2.3025569915771484
1680609754.885118,63,2.302309036254883
1680609756.6735222,63,2.301157236099243
1680609757.6867511,64,2.2965307235717773
1680609760.2633226,64,2.3030290603637695
1680609762.0867445,64,2.3032708168029785
1680609762.7288797,64,2.3014607429504395
1680609763.0779688,64,2.299610137939453
1680609763.3180237,64,2.300011396408081
1680609765.660591,64,2.299621343612671
1680609767.494017,64,2.3004727363586426
1680609771.1627936,65,2.302516222000122
1680609771.6529045,65,2.3005759716033936
1680609774.1804779,65,2.301316499710083
1680609775.680816,65,2.3029086589813232
1680609776.3399642,65,2.3057892322540283
1680609778.7145014,65,2.2997114658355713
1680609779.5986874,66,2.2995612621307373
1680609780.4428916,66,2.3001580238342285
1680609781.312085,66,2.2974298000335693
1680609782.4873512,66,2.297614574432373
1680609785.8000991,66,2.304762125015259
1680609786.3042123,66,2.302335023880005
1680609786.9673624,66,2.302490472793579
1680609787.2514265,66,2.3006181716918945
1680609787.768543,66,2.303825855255127
1680609789.8170056,66,2.300299882888794
1680609789.849013,66,2.2970261573791504
1680609790.3051164,66,2.301793336868286
1680609793.9709334,67,2.2995998859405518
1680609794.4320474,67,2.304309844970703
1680609794.7641451,67,2.3040010929107666
1680609797.5497518,67,2.29990553855896
1680609799.6192193,67,2.300391435623169
1680609800.9435177,67,2.3033175468444824
1680609805.24349,68,2.296867609024048
1680609807.3379598,68,2.3022918701171875
1680609807.398965,68,2.3010478019714355
1680609808.5112305,68,2.296964406967163
1680609808.5372357,68,2.3039703369140625
1680609808.5632415,68,2.300198554992676
1680609809.0183382,68,2.3019886016845703
1680609809.3994186,68,2.2967286109924316
1680609809.4484391,68,2.2985901832580566
1680609811.9049902,68,2.3051602840423584
1680609816.4420447,69,2.2977020740509033
1680609818.473476,69,2.302556037902832
1680609818.666519,69,2.3015103340148926
1680609818.8625634,69,2.298585891723633
1680609818.9905922,69,2.3056325912475586
1680609819.0225997,69,2.301046848297119
1680609821.4821775,69,2.2994956970214844
1680609822.8144557,69,2.30228328704834
1680609824.6480536,69,2.296609878540039
1680609828.2796898,70,2.3027498722076416
1680609828.645945,70,2.295773983001709
1680609828.9128425,70,2.30161452293396
1680609830.5121827,70,2.3014883995056152
1680609832.644868,70,2.299006462097168
1680609832.744891,70,2.302945137023926
1680609833.778124,70,2.3013112545013428
1680609834.1114092,70,2.3000824451446533
1680609834.3442516,70,2.302241563796997
1680609834.9443762,70,2.3020741939544678
1680609836.8428156,70,2.296386241912842
1680609837.5109665,70,2.303471326828003
1680609837.609989,70,2.297114610671997
1680609838.310147,70,2.2977373600006104
1680609841.1757941,71,2.3006083965301514
1680609844.2074783,71,2.3021254539489746
1680609844.274494,71,2.3038125038146973
1680609845.3407345,71,2.3040997982025146
1680609845.9398696,71,2.301280975341797
